Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,会社の満足度,職務満足度,会社の将来像への期待,顧客視点意識,貢献意欲,勤続意思,効果的チーム,理念・ビジョンの認知,理念・ビジョンの理解,公平な評価,活躍のチャンス,内容が変化に富んでいるか,技能多様性,タスク完結性,タスク重要性,自由・決定権があるか（自律性）,フィードバックはあるか,賃金の納得性,福利厚生の充実,ハラスメント,不平不満,社会的手抜き,安全管理,衛生管理,５Ｓ,労務管理,その他気になる箇所,知識付与（自身が受ける側）,部下育成知識（自身が教える側）,部下育成ツール（自身が教える側）,店長のリーダーシップ（指示型）,店長のリーダーシップ（支援・参加型）,店長のリーダーシップ（課題達成志向型）,店長の承認行動,店長の育成マインド,意見具申,上司の承認行動,上司の育成マインド,上司への意見具申,同僚との関係（フォロー）,同僚との関係（指摘）,同僚との関係（仕事以外）,同僚（他店店長）との関係,同僚（他店店長）との関係（指摘）,同僚（他店店長）との関係（仕事以外）,従業員のタイプ,権限委譲,公式化の度合い,傾聴スキル,役割の明確化,十分な資源,効果的なリーダーシップ,信頼関係のある環境,業績評価と報酬システム,メンバーの能力,パーソナリティ,役割の割り当て,多様性,チームの規模,メンバーの柔軟性,メンバーの嗜好,共通の目的,具体的な目標,チームの自信感,コンフリクトの程度
Feb-26,H01,外食事業本部,D01,店舗運営1部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,,1004,1004店,パート･アルバイト,アルバイト,200363,,2013,1995-12-09,R200363,12,0,0,1,,,,4,4,4,4,5,1,5,3,4,4,4,5,4,3,5,5,4,3,2,4,4,1,4,3,3,4,5,5,2,5,2,5,3,5,4,5,5,4,5,4,4,3,1,2,3,4,3,3,3,4,3,4,5,1,3,3,3,4,1,1,3,4,4,4,5
Feb-26,H01,外食事業本部,D02,店舗運営2部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,,1005,1005店,パート･アルバイト,パート,200364,,2017,1997-11-14,R200364,0,0,0,1,,,,3,3,1,3,2,5,3,2,2,3,2,3,3,3,3,3,5,4,5,3,3,4,3,2,3,2,3,3,2,1,4,2,1,5,5,4,5,5,4,3,3,3,4,1,1,5,3,3,2,3,4,1,3,1,5,4,2,5,2,4,4,3,3,3,1
Feb-26,H01,外食事業本部,D03,店舗運営3部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,,1006,1006店,パート･アルバイト,パート,200365,,2016,1996-05-19,R200365,15,0,0,1,,,,3,3,5,5,5,2,5,5,5,3,3,4,4,5,5,5,5,4,1,3,3,4,3,3,3,1,3,3,1,3,3,2,1,4,3,3,4,3,3,5,3,3,3,3,3,4,5,5,4,5,4,5,5,5,5,3,5,5,1,5,3,5,5,5,5
Feb-26,H01,外食事業本部,D01,店舗運営1部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,,1007,1007店,パート･アルバイト,アルバイト,200366,,2022,1973-12-09,R200366,9,0,0,1,,,,5,5,4,5,5,4,4,3,3,4,3,4,5,5,5,4,1,5,5,5,5,2,3,5,1,5,4,4,3,4,3,2,2,5,5,5,5,5,5,5,4,5,5,1,4,5,4,4,1,4,5,2,4,4,4,3,2,4,2,1,1,3,4,3,2
Feb-26,H01,外食事業本部,D02,店舗運営2部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,,1008,1008店,パート･アルバイト,社員,200367,,2017,1994-09-02,R200367,12,0,0,1,,,,5,5,3,5,5,1,5,3,3,3,3,5,5,3,3,3,5,1,1,5,5,4,5,2,3,5,5,5,4,5,5,3,3,3,3,3,3,3,3,5,5,5,5,3,2,3,5,5,3,3,3,5,5,5,3,2,3,5,4,3,1,5,5,5,2
Feb-26,H01,外食事業本部,D03,店舗運営3部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,,1009,1009店,パート･アルバイト,アルバイト,200368,,2020,2004-04-04,R200368,1,0,0,1,,,,5,5,5,5,5,3,5,5,5,5,5,4,4,5,4,3,2,1,3,5,5,4,5,5,5,4,4,5,2,1,1,1,4,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,4,5,3,2,5,5,2,5,1,3,1,4,5,5,5,5,1
Feb-26,H01,外食事業本部,D01,店舗運営1部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,,1010,1010店,パート･アルバイト,アルバイト,200369,,2011,1981-11-16,R200369,14,0,0,1,,,,5,5,4,5,5,2,4,3,3,4,5,5,5,3,3,3,2,3,2,5,2,4,3,5,3,5,3,5,5,4,4,2,5,5,5,5,5,5,5,5,5,4,2,4,4,4,5,5,1,4,1,3,5,4,4,1,2,2,2,3,5,3,4,4,3
Feb-26,H01,外食事業本部,D02,店舗運営2部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,,1011,1011店,パート･アルバイト,社員,200370,,2017,1977-02-26,R200370,2,0,0,1,,,,5,5,5,3,5,3,5,5,5,4,5,5,5,3,5,5,5,4,5,5,5,5,5,4,5,1,5,5,1,3,4,3,2,5,5,5,5,5,5,5,5,5,4,4,2,5,5,4,5,5,5,3,5,4,5,4,2,2,3,5,2,5,5,5,4
Feb-26,H01,外食事業本部,D03,店舗運営3部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,,1012,1012店,パート･アルバイト,パート,200371,,2025,1994-08-21,R200371,10,0,0,1,,,,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,1,2,1,5,5,3,5,2,4,5,5,5,1,4,3,1,5,5,5,5,5,5,5,5,5,5,1,1,2,5,5,5,1,5,1,5,5,3,2,4,1,2,5,3,2,5,4,4,2
Feb-26,H01,外食事業本部,D01,店舗運営1部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,,1013,1013店,パート･アルバイト,社員,200372,,2024,1975-10-16,R200372,3,0,0,1,,,,3,3,3,3,3,4,3,3,3,3,3,3,4,3,2,2,2,1,2,3,2,3,3,3,2,4,3,3,2,5,4,1,1,3,3,2,3,3,2,3,3,2,4,3,2,2,3,4,5,3,3,2,4,2,3,3,2,1,3,1,2,3,4,4,1
Feb-26,H01,外食事業本部,D02,店舗運営2部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,,1014,1014店,パート･アルバイト,社員,200373,,2009,2000-03-02,R200373,22,0,0,1,,,,3,3,5,5,3,2,5,5,5,2,3,3,3,3,2,3,1,5,3,3,2,2,5,4,4,5,5,4,2,1,1,2,2,4,5,2,4,5,2,3,3,3,4,4,3,5,5,1,4,5,5,2,3,4,1,1,1,1,4,1,2,5,5,5,2
Feb-26,H01,外食事業本部,D03,店舗運営3部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,,1015,1015店,パート･アルバイト,パート,200374,,2017,1973-01-02,R200374,25,0,0,1,,,,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,3,2,3,1,3,3,4,4,3,3,1,3,3,3,3,3,3,3,3,3,5,5,1,3,3,3,1,3,1,3,3,3,4,2,5,5,2,1,2,3,3,3,3
Feb-26,H01,外食事業本部,D01,店舗運営1部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,,1016,1016店,パート･アルバイト,パート,200375,,2013,2005-06-07,R200375,15,0,0,1,,,,5,5,5,5,5,1,5,5,5,3,3,5,5,5,3,3,5,3,1,5,5,5,5,3,5,5,5,5,3,1,1,3,4,5,5,5,5,5,5,5,5,5,1,4,2,5,5,5,1,3,2,3,5,3,1,5,2,5,4,5,5,5,5,5,4
Feb-26,H01,外食事業本部,D02,店舗運営2部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,,1017,1017店,パート･アルバイト,社員,200376,,2020,2005-12-09,R200376,18,0,0,1,,,,5,5,5,5,5,2,5,5,5,5,5,5,5,4,5,4,5,3,3,4,4,4,5,1,4,1,4,5,3,4,4,1,1,5,5,5,5,5,5,5,5,4,5,4,1,5,5,4,4,5,5,4,5,4,2,4,3,4,4,4,1,5,5,5,4
Feb-26,H01,外食事業本部,D03,店舗運営3部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,,1018,1018店,パート･アルバイト,社員,200377,,2024,1994-03-18,R200377,5,0,0,1,,,,3,4,4,1,2,4,3,2,5,3,2,2,5,3,3,2,5,3,5,5,3,2,4,3,3,3,4,4,5,5,5,2,2,5,2,3,5,2,3,4,2,3,3,1,5,4,4,5,1,3,4,3,3,5,5,4,2,1,4,1,2,4,3,3,1
Feb-26,H01,外食事業本部,D01,店舗運営1部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,,1019,1019店,パート･アルバイト,アルバイト,200378,,2018,2002-04-09,R200378,11,0,0,1,,,,3,3,4,3,4,2,5,3,4,4,5,3,5,3,5,5,3,1,5,5,5,4,5,4,3,3,5,4,5,3,5,5,1,3,5,4,3,5,4,5,5,5,1,1,1,5,3,4,3,5,1,3,4,4,2,1,5,2,2,5,3,4,5,4,3
Feb-26,H01,外食事業本部,D02,店舗運営2部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,,1020,1020店,パート･アルバイト,社員,200379,,2021,1985-11-14,R200379,15,0,0,1,,,,5,5,5,5,5,4,5,5,4,5,5,5,5,5,4,5,3,2,1,3,3,4,3,4,3,3,5,4,1,1,3,2,2,5,5,5,5,5,5,3,3,4,4,3,2,4,5,5,4,4,4,5,5,2,3,1,5,5,3,1,4,5,5,5,4
Feb-26,H01,外食事業本部,D03,店舗運営3部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,,1001,1001店,パート･アルバイト,パート,200380,,2023,2000-06-10,R200380,2,0,0,1,,,,3,2,4,2,2,5,3,4,4,4,4,3,2,5,4,4,5,4,2,2,2,2,4,3,3,1,3,3,5,3,3,3,3,2,2,4,2,2,4,4,4,5,3,3,3,5,4,3,2,4,4,4,5,1,5,1,5,4,4,4,4,3,3,3,3
Feb-26,H01,外食事業本部,D01,店舗運営1部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,,1002,1002店,パート･アルバイト,社員,200381,,2023,1971-12-07,R200381,13,0,0,1,,,,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,3,2,1,4,4,2,4,5,4,5,2,5,5,1,3,5,5,5,5,4,5,5,4,5,5,5,3,3,2,5,5,5,1,5,5,5,5,5,2,5,2,2,3,1,5,5,5,5,2
Feb-26,H01,外食事業本部,D02,店舗運営2部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,,1003,1003店,パート･アルバイト,アルバイト,200382,,2015,1982-09-07,R200382,14,0,0,1,,,,3,3,3,3,3,1,3,3,3,3,3,3,3,3,4,3,4,2,5,3,3,3,3,3,3,5,3,3,4,5,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,5,3,3,3,1,3,4,3,5,2,3,3,3,3,4
Feb-26,H01,外食事業本部,D03,店舗運営3部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,,1004,1004店,パート･アルバイト,パート,200383,,2019,1997-06-01,R200383,25,0,0,1,,,,4,5,5,5,5,5,5,4,4,4,4,5,5,4,5,3,3,2,4,5,4,5,5,4,4,1,4,5,3,1,4,4,4,4,5,4,4,5,4,5,4,5,2,3,3,4,4,4,1,4,4,4,5,1,4,1,5,3,4,3,5,4,4,4,1
Feb-26,H01,外食事業本部,D01,店舗運営1部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,,1005,1005店,パート･アルバイト,パート,200384,,2020,1999-02-04,R200384,0,0,0,1,,,,3,1,3,5,1,3,4,1,1,5,1,2,3,3,5,1,1,5,4,2,1,5,3,3,3,1,3,3,4,2,1,4,1,1,1,1,1,1,1,5,5,4,3,5,3,3,4,4,5,5,1,1,3,2,1,5,2,5,1,3,5,1,1,1,1
Feb-26,H01,外食事業本部,D02,店舗運営2部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,,1006,1006店,パート･アルバイト,アルバイト,200385,,2011,1984-11-25,R200385,17,0,0,1,,,,4,4,4,4,4,5,4,4,4,4,4,4,5,4,5,4,5,1,3,5,4,5,5,4,4,3,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,4,1,4,3,4,4,4,1,5,4,4,3,4,4,4,4,4,3
Feb-26,H01,外食事業本部,D03,店舗運営3部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,,1007,1007店,パート･アルバイト,パート,200386,,2021,1996-03-03,R200386,10,0,0,1,,,,2,2,4,4,5,3,2,4,3,2,5,4,5,5,4,3,4,3,5,2,2,2,3,4,5,4,2,4,5,5,5,3,5,2,2,4,2,2,4,4,4,5,4,4,5,5,5,4,2,5,1,5,2,3,1,3,3,2,1,2,2,2,4,3,3
Feb-26,H01,外食事業本部,D01,店舗運営1部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,,1008,1008店,パート･アルバイト,アルバイト,200387,,2021,1987-07-11,R200387,9,0,0,1,,,,2,2,3,3,3,3,3,3,3,3,1,1,3,3,3,3,2,2,2,3,1,1,3,3,1,1,1,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,4,3,3,3,5,3,1,3,3,5,1,4,1,4,2,1,3,3,3,3,4
Feb-26,H01,外食事業本部,D02,店舗運営2部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,,1009,1009店,パート･アルバイト,パート,200388,,2007,2005-05-03,R200388,2,0,0,1,,,,3,3,3,3,3,5,2,3,1,3,3,3,4,1,4,2,3,3,1,3,3,5,3,2,2,4,3,2,2,2,5,3,1,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,1,2,2,4,2,5,3,5,2,4,2,2,2,3
Feb-26,H01,外食事業本部,D03,店舗運営3部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,,1010,1010店,パート･アルバイト,社員,200389,,2008,1972-01-23,R200389,12,0,0,1,,,,4,4,3,4,4,3,5,3,3,4,4,5,4,5,4,3,4,2,5,5,5,4,5,5,5,2,5,4,3,4,5,4,4,5,5,5,5,5,5,5,5,2,2,2,2,2,4,5,1,5,2,3,5,5,5,5,1,5,5,3,4,4,5,4,2
Feb-26,H01,外食事業本部,D01,店舗運営1部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,,1011,1011店,パート･アルバイト,アルバイト,200390,,2009,1974-06-02,R200390,1,0,0,1,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,3,3,3,3,3,3,4,3,3,1,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,4,3,3,3,1,3,2,1,5,1,3,3,3,3,1
Feb-26,H01,外食事業本部,D02,店舗運営2部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,,1012,1012店,パート･アルバイト,アルバイト,200391,,2007,1995-01-15,R200391,18,0,0,1,,,,4,4,4,4,4,5,4,4,4,4,4,2,2,5,4,5,3,5,3,3,2,2,4,4,4,3,4,2,2,4,2,4,3,3,2,4,3,2,4,4,4,2,3,5,4,2,4,4,4,4,5,4,4,3,3,4,1,4,5,3,4,4,3,4,1
Feb-26,H01,外食事業本部,D03,店舗運営3部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,,1013,1013店,パート･アルバイト,パート,200392,,2018,1978-11-16,R200392,12,0,0,1,,,,3,3,3,3,3,5,3,3,3,3,3,2,3,3,3,3,1,5,4,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,3,3,3,3,3,1,3,3,2,4,4,2,1,1,4,3,3,3,3,3
Feb-26,H01,外食事業本部,D01,店舗運営1部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,,1014,1014店,パート･アルバイト,社員,200393,,2022,2001-10-05,R200393,0,0,0,1,,,,4,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,2,4,3,3,3,2,4,4,1,4,3,4,1,5,5,5,5,5,4,5,5,4,5,5,3,1,1,3,5,5,5,4,5,2,5,5,1,1,4,1,2,3,3,5,5,5,5,5
Feb-26,H01,外食事業本部,D02,店舗運営2部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,,1015,1015店,パート･アルバイト,パート,200394,,2013,1983-04-09,R200394,9,0,0,1,,,,4,4,4,4,5,3,3,4,4,5,4,3,4,5,4,4,4,4,5,5,5,5,5,5,5,4,5,4,5,1,4,3,3,3,4,4,3,4,4,4,3,2,5,4,3,2,3,3,2,4,4,3,3,3,4,4,5,2,2,1,4,4,4,4,4
Feb-26,H01,外食事業本部,D03,店舗運営3部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,,1016,1016店,パート･アルバイト,パート,200395,,2020,2000-02-13,R200395,14,0,0,1,,,,2,2,3,3,3,5,3,3,3,3,3,3,3,3,3,3,5,1,1,3,3,3,3,3,3,5,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,5,3,1,3,3,3,4,3,5,3,3,2,3,2,3,3,2,4,3,3,3,3,5
Feb-26,H01,外食事業本部,D01,店舗運営1部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,,1017,1017店,パート･アルバイト,社員,200396,,2022,2004-06-03,R200396,17,0,0,1,,,,3,5,4,4,5,1,3,4,5,5,4,4,4,4,4,4,4,2,5,3,4,4,4,3,4,4,4,4,5,1,4,3,5,3,3,4,3,3,4,4,4,4,4,1,5,4,4,4,2,5,4,4,5,3,5,1,1,3,1,4,4,3,4,4,1
Feb-26,H01,外食事業本部,D02,店舗運営2部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,,1018,1018店,パート･アルバイト,アルバイト,200397,,2011,1992-03-25,R200397,10,0,0,1,,,,5,5,3,5,4,1,4,3,3,2,4,3,4,5,4,3,1,3,2,5,2,5,3,3,3,4,3,3,3,5,3,4,4,5,3,4,5,3,4,3,3,3,5,3,4,2,4,4,5,4,2,5,4,1,4,3,1,5,5,2,4,3,5,5,3
Feb-26,H01,外食事業本部,D03,店舗運営3部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,,1019,1019店,パート･アルバイト,パート,200398,,2012,1974-02-20,R200398,10,0,0,1,,,,4,4,3,5,5,5,5,4,3,4,3,3,3,4,4,4,1,5,1,5,5,5,4,5,4,2,4,4,3,5,5,5,3,5,4,5,5,4,5,5,4,4,2,3,3,4,4,4,4,3,3,4,5,3,2,2,4,4,4,1,4,4,5,4,1
Feb-26,H01,外食事業本部,D01,店舗運営1部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,,1020,1020店,パート･アルバイト,パート,200399,,2019,1987-07-14,R200399,14,0,0,1,,,,2,3,3,3,3,1,3,3,2,3,3,4,3,3,2,3,5,2,1,3,3,2,3,3,3,2,3,3,3,5,3,2,2,3,3,3,3,3,3,3,3,3,3,5,1,3,3,3,3,3,3,3,3,4,4,3,5,2,1,4,3,3,3,3,4
Feb-26,H01,外食事業本部,D02,店舗運営2部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,,1001,1001店,パート･アルバイト,アルバイト,200400,,2011,1989-06-02,R200400,23,0,0,1,,,,5,5,5,5,5,3,5,5,5,3,5,5,5,2,5,2,1,1,2,5,5,5,5,5,5,3,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,2,3,5,5,5,4,1,5,3,2,1,4,3,5,1,5,5,5,5,4
Feb-26,H01,外食事業本部,D03,店舗運営3部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,,1002,1002店,パート･アルバイト,社員,200401,,2022,2005-07-05,R200401,19,0,0,1,,,,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,5,4,3,3,3,3,3,3,5,3,3,5,2,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,1,3,3,3,5,5,2,4,4,1,3,3,3,3,5
Feb-26,H01,外食事業本部,D01,店舗運営1部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,,1003,1003店,パート･アルバイト,社員,200402,,2021,2005-03-05,R200402,23,0,0,1,,,,3,3,3,4,3,4,3,3,3,4,2,4,3,3,2,3,4,3,3,3,2,3,3,3,2,4,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,2,2,5,3,2,3,2,3,3,2,2,2,3,1,1,5,4,5,1,3,2,2,2,1
Feb-26,H01,外食事業本部,D02,店舗運営2部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,,1004,1004店,パート･アルバイト,パート,200403,,2025,2004-07-18,R200403,12,0,0,1,,,,3,2,5,4,4,1,2,3,3,2,2,2,2,4,3,3,5,4,3,2,2,2,3,3,3,3,3,2,2,4,5,4,5,2,2,4,2,2,4,5,5,5,3,5,5,2,3,3,2,3,4,4,4,2,5,1,5,1,5,1,4,3,2,3,1
Feb-26,H01,外食事業本部,D03,店舗運営3部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,,1005,1005店,パート･アルバイト,アルバイト,200404,,2012,1990-10-06,R200404,22,0,0,1,,,,4,5,4,5,5,3,5,5,5,4,5,4,5,4,4,4,1,5,1,2,2,3,5,5,4,1,4,5,3,3,5,3,2,5,4,5,5,4,5,5,5,5,3,3,1,5,4,4,1,5,1,3,5,4,3,2,2,3,4,4,5,4,4,4,2
Feb-26,H01,外食事業本部,D01,店舗運営1部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,,1006,1006店,パート･アルバイト,アルバイト,200405,,2005,1992-12-24,R200405,24,0,0,1,,,,2,2,3,3,3,1,3,3,3,1,1,3,3,3,3,1,1,1,1,3,2,3,3,2,2,3,3,2,5,5,3,2,2,2,2,2,2,2,2,3,3,3,1,2,3,3,2,3,1,3,1,2,2,1,2,5,2,4,3,4,2,3,3,3,2
Feb-26,H01,外食事業本部,D02,店舗運営2部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,,1007,1007店,パート･アルバイト,パート,200406,,2017,1973-01-28,R200406,6,0,0,1,,,,3,3,3,3,3,4,3,3,3,3,3,3,4,4,3,2,1,4,2,2,3,3,3,3,3,1,3,3,1,5,3,3,3,3,3,3,3,3,3,3,3,3,2,3,5,4,3,3,2,3,5,3,2,2,4,5,5,1,2,2,3,3,3,3,3
Feb-26,H01,外食事業本部,D03,店舗運営3部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,,1008,1008店,パート･アルバイト,社員,200407,,2005,1974-07-24,R200407,7,0,0,1,,,,4,4,3,3,5,1,3,3,4,3,3,5,5,5,4,4,5,2,5,5,3,4,5,5,5,3,5,3,5,4,3,4,4,3,3,4,3,3,4,5,5,5,3,2,1,1,5,3,1,4,4,1,4,3,5,1,2,1,3,1,5,4,3,5,3
Feb-26,H01,外食事業本部,D01,店舗運営1部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,,1009,1009店,パート･アルバイト,パート,200408,,2023,1973-07-25,R200408,5,0,0,1,,,,4,4,4,5,4,3,5,5,5,3,4,5,5,5,5,4,2,5,4,4,4,5,4,4,4,5,4,5,2,4,5,5,5,5,4,4,5,4,4,5,5,5,5,3,3,5,5,5,4,5,5,4,5,2,5,4,1,2,3,3,4,5,5,5,2
Feb-26,H01,外食事業本部,D02,店舗運営2部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,,1010,1010店,パート･アルバイト,パート,200409,,2017,1981-10-02,R200409,1,0,0,1,,,,5,5,5,5,5,3,5,5,5,5,5,5,5,4,5,5,5,5,3,5,5,5,5,5,5,2,5,5,2,5,5,5,3,5,5,5,5,5,5,5,5,5,2,2,3,5,5,5,2,5,2,5,5,5,1,2,3,2,1,5,5,5,5,5,2
Feb-26,H01,外食事業本部,D03,店舗運営3部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,,1011,1011店,パート･アルバイト,パート,200410,,2014,1983-04-25,R200410,12,0,0,1,,,,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,4,1,5,3,3,3,3,3,3,4,3,3,2,5,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,4,3,3,3,3,4,3,5,5,3,3,1,3,3,3,3,5
Feb-26,H01,外食事業本部,D01,店舗運営1部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,,1012,1012店,パート･アルバイト,社員,200411,,2023,2001-11-02,R200411,11,0,0,1,,,,5,5,5,3,5,1,4,3,4,5,4,2,3,4,3,4,2,1,4,5,3,5,5,4,3,4,5,4,5,2,2,2,1,3,4,4,3,4,4,5,2,3,5,5,5,1,2,5,4,5,4,3,4,3,3,3,1,2,5,1,5,5,4,5,3
Feb-26,H01,外食事業本部,D02,店舗運営2部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,,1013,1013店,パート･アルバイト,社員,200412,,2009,1976-12-07,R200412,25,0,0,1,,,,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,1,5,3,2,3,3,2,3,2,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,4,1,4,2,3,3,1,3,3,3,3,1,1,2,5,1,4,2,3,3,3,3,1
Feb-26,H01,外食事業本部,D03,店舗運営3部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,,1014,1014店,パート･アルバイト,パート,200413,,2014,1970-06-23,R200413,17,0,0,1,,,,5,5,4,5,5,5,5,4,4,5,5,5,5,5,5,4,1,1,1,5,5,5,4,5,2,2,4,4,4,2,4,4,3,5,5,5,5,5,5,5,5,5,3,5,2,5,5,5,4,5,4,5,5,1,2,5,2,4,2,5,5,5,5,5,1
Feb-26,H01,外食事業本部,D01,店舗運営1部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,,1015,1015店,パート･アルバイト,パート,200414,,2025,1979-10-10,R200414,25,0,0,1,,,,3,3,3,3,3,4,3,5,3,2,2,2,3,5,3,2,4,3,5,4,3,3,5,3,2,1,4,3,5,3,2,2,3,3,3,3,3,3,3,4,5,4,2,5,1,4,3,3,3,3,2,3,4,5,3,1,4,4,3,3,3,2,4,3,4
Feb-26,H01,外食事業本部,D02,店舗運営2部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,,1016,1016店,パート･アルバイト,パート,200415,,2010,1989-06-04,R200415,13,0,0,1,,,,4,5,5,5,5,2,5,4,5,5,5,5,5,5,5,5,2,2,2,5,5,5,5,5,5,5,5,5,1,5,4,5,5,5,4,5,5,4,5,5,5,5,1,3,3,5,4,4,3,4,3,5,5,4,3,1,5,2,1,5,5,5,5,5,3
